Record_ID,RetentionTime_min,RI_mV
1247,24.920,0.958919
1248,24.940,0.963514
1249,24.960,0.969496
1250,24.980,0.976725
1251,25.000,0.984995
1252,25.020,0.994038
1253,25.040,1.003544
1254,25.060,1.013173
1255,25.080,1.022578
1256,25.100,1.031423
1257,25.120,1.039403
1258,25.140,1.046259
1259,25.160,1.051794
1260,25.180,1.055881
1261,25.200,1.058473
1262,25.220,1.059598
1263,25.240,1.059361
1264,25.260,1.057932
1265,25.280,1.055534
1266,25.300,1.052428
1267,25.320,1.048896
1268,25.340,1.045221
1269,25.360,1.041668
1270,25.380,1.038468
1271,25.400,1.035803
1272,25.420,1.033793
1273,25.440,1.032493
1274,25.460,1.031887
1275,25.480,1.031891
1276,25.500,1.032362
1277,25.520,1.033107
1278,25.540,1.033897
1279,25.560,1.034486
1280,25.580,1.034629
1281,25.600,1.034098
1282,25.620,1.032704
1283,25.640,1.030305
1284,25.660,1.026824
1285,25.680,1.022256
1286,25.700,1.016668
1287,25.720,1.010199
1288,25.740,1.003055
1289,25.760,0.995496
1290,25.780,0.987825
1291,25.800,0.980367
1292,25.820,0.973453
1293,25.840,0.967397
1294,25.860,0.962483
1295,25.880,0.958944
1296,25.900,0.956948
1297,25.920,0.956590
1298,25.940,0.957886
1299,25.960,0.960772
1300,25.980,0.965106
1301,26.000,0.970683
1302,26.020,0.977241
1303,26.040,0.984479
1304,26.060,0.992077
1305,26.080,0.999716
1306,26.100,1.007092
1307,26.120,1.013939
1308,26.140,1.020041
1309,26.160,1.025245
1310,26.180,1.029468
1311,26.200,1.032699
1312,26.220,1.034999
1313,26.240,1.036492
1314,26.260,1.037358
1315,26.280,1.037812
1316,26.300,1.038094
1317,26.320,1.038447
1318,26.340,1.039102
1319,26.360,1.040254
1320,26.380,1.042056
1321,26.400,1.044599
1322,26.420,1.047908
1323,26.440,1.051938
1324,26.460,1.056576
1325,26.480,1.061645
1326,26.500,1.066914
1327,26.520,1.072115
1328,26.540,1.076958
1329,26.560,1.081149
1330,26.580,1.084409
1331,26.600,1.086493
1332,26.620,1.087208
1333,26.640,1.086420
1334,26.660,1.084074
1335,26.680,1.080188
1336,26.700,1.074864
1337,26.720,1.068274
1338,26.740,1.060657
1339,26.760,1.052304
1340,26.780,1.043541
1341,26.800,1.034714
1342,26.820,1.026163
1343,26.840,1.018210
1344,26.860,1.011135
1345,26.880,1.005164
1346,26.900,1.000459
1347,26.920,0.997105
1348,26.940,0.995111
1349,26.960,0.994411
1350,26.980,0.994871
1351,27.000,0.996299
1352,27.020,0.998462
1353,27.040,1.001096
1354,27.060,1.003935
1355,27.080,1.006721
1356,27.100,1.009224
1357,27.120,1.011260
1358,27.140,1.012700
1359,27.160,1.013481
1360,27.180,1.013610
1361,27.200,1.013159
1362,27.220,1.012266
1363,27.240,1.011121
1364,27.260,1.009954
1365,27.280,1.009017
1366,27.300,1.008568
1367,27.320,1.008852
1368,27.340,1.010082
1369,27.360,1.012425
1370,27.380,1.015985
1371,27.400,1.020799
1372,27.420,1.026826
1373,27.440,1.033952
1374,27.460,1.041992
1375,27.480,1.050700
1376,27.500,1.059779
1377,27.520,1.068903
1378,27.540,1.077732
1379,27.560,1.085930
1380,27.580,1.093188
1381,27.600,1.099239
1382,27.620,1.103875
1383,27.640,1.106957
1384,27.660,1.108422
1385,27.680,1.108288
1386,27.700,1.106653
1387,27.720,1.103682
1388,27.740,1.099601
1389,27.760,1.094682
1390,27.780,1.089223
1391,27.800,1.083532
1392,27.820,1.077905
1393,27.840,1.072611
1394,27.860,1.067875
1395,27.880,1.063862
1396,27.900,1.060673
1397,27.920,1.058338
1398,27.940,1.056815
1399,27.960,1.055997
1400,27.980,1.055722
1401,28.000,1.055785
1402,28.020,1.055951
1403,28.040,1.055979
1404,28.060,1.055636
1405,28.080,1.054716
1406,28.100,1.053057
1407,28.120,1.050551
1408,28.140,1.047158
1409,28.160,1.042908
1410,28.180,1.037901
1411,28.200,1.032307
1412,28.220,1.026351
1413,28.240,1.020305
1414,28.260,1.014468
1415,28.280,1.009152
1416,28.300,1.004661
1417,28.320,1.001271
1418,28.340,0.999214
1419,28.360,0.998663
1420,28.380,0.999719
1421,28.400,1.002406
1422,28.420,1.006670
1423,28.440,1.012377
1424,28.460,1.019323
1425,28.480,1.027246
1426,28.500,1.035841
1427,28.520,1.044775
1428,28.540,1.053710
1429,28.560,1.062319
1430,28.580,1.070309
1431,28.600,1.077431
1432,28.620,1.083498
1433,28.640,1.088395
1434,28.660,1.092078
1435,28.680,1.094581
1436,28.700,1.096006
1437,28.720,1.096515
1438,28.740,1.096318
1439,28.760,1.095657
1440,28.780,1.094787
1441,28.800,1.093958
1442,28.820,1.093397
1443,28.840,1.093290
1444,28.860,1.093773
1445,28.880,1.094918
1446,28.900,1.096727
1447,28.920,1.099136
1448,28.940,1.102013
1449,28.960,1.105171
1450,28.980,1.108377
1451,29.000,1.111370
1452,29.020,1.113878
1453,29.040,1.115637
1454,29.060,1.116406
1455,29.080,1.115990
1456,29.100,1.114250
1457,29.120,1.111116
1458,29.140,1.106593
1459,29.160,1.100764
1460,29.180,1.093784
1461,29.200,1.085879
1462,29.220,1.077328
1463,29.240,1.068450
1464,29.260,1.059588
1465,29.280,1.051088
1466,29.300,1.043278
1467,29.320,1.036452
1468,29.340,1.030852
1469,29.360,1.026659
1470,29.380,1.023974
1471,29.400,1.022825
1472,29.420,1.023160
1473,29.440,1.024853
1474,29.460,1.027714
1475,29.480,1.031505
1476,29.500,1.035952
1477,29.520,1.040765
1478,29.540,1.045658
1479,29.560,1.050365
1480,29.580,1.054660
1481,29.600,1.058368
1482,29.620,1.061378
1483,29.640,1.063645
1484,29.660,1.065197
1485,29.680,1.066127
1486,29.700,1.066587
1487,29.720,1.066775
1488,29.740,1.066923
1489,29.760,1.067275
1490,29.780,1.068071
1491,29.800,1.069531
1492,29.820,1.071834
1493,29.840,1.075106
1494,29.860,1.079408
1495,29.880,1.084732
1496,29.900,1.090994
1497,29.920,1.098041
1498,29.940,1.105656
1499,29.960,1.113572
1500,29.980,1.121483
1501,30.000,1.129066
