Record_ID,RetentionTime_min,RI_mV
1247,24.920,1.139740
1248,24.940,1.130959
1249,24.960,1.122430
1250,24.980,1.114514
1251,25.000,1.107552
1252,25.020,1.101839
1253,25.040,1.097614
1254,25.060,1.095043
1255,25.080,1.094211
1256,25.100,1.095114
1257,25.120,1.097665
1258,25.140,1.101700
1259,25.160,1.106985
1260,25.180,1.113236
1261,25.200,1.120133
1262,25.220,1.127346
1263,25.240,1.134549
1264,25.260,1.141444
1265,25.280,1.147778
1266,25.300,1.153358
1267,25.320,1.158057
1268,25.340,1.161827
1269,25.360,1.164692
1270,25.380,1.166748
1271,25.400,1.168149
1272,25.420,1.169097
1273,25.440,1.169824
1274,25.460,1.170572
1275,25.480,1.171574
1276,25.500,1.173036
1277,25.520,1.175119
1278,25.540,1.177927
1279,25.560,1.181494
1280,25.580,1.185782
1281,25.600,1.190682
1282,25.620,1.196016
1283,25.640,1.201548
1284,25.660,1.207002
1285,25.680,1.212074
1286,25.700,1.216456
1287,25.720,1.219855
1288,25.740,1.222010
1289,25.760,1.222716
1290,25.780,1.221832
1291,25.800,1.219297
1292,25.820,1.215133
1293,25.840,1.209447
1294,25.860,1.202426
1295,25.880,1.194326
1296,25.900,1.185463
1297,25.920,1.176186
1298,25.940,1.166868
1299,25.960,1.157876
1300,25.980,1.149556
1301,26.000,1.142210
1302,26.020,1.136080
1303,26.040,1.131337
1304,26.060,1.128073
1305,26.080,1.126296
1306,26.100,1.125933
1307,26.120,1.126841
1308,26.140,1.128812
1309,26.160,1.131598
1310,26.180,1.134919
1311,26.200,1.138494
1312,26.220,1.142050
1313,26.240,1.145350
1314,26.260,1.148203
1315,26.280,1.150478
1316,26.300,1.152115
1317,26.320,1.153125
1318,26.340,1.153587
1319,26.360,1.153647
1320,26.380,1.153498
1321,26.400,1.153372
1322,26.420,1.153520
1323,26.440,1.154189
1324,26.460,1.155607
1325,26.480,1.157965
1326,26.500,1.161396
1327,26.520,1.165966
1328,26.540,1.171669
1329,26.560,1.178416
1330,26.580,1.186047
1331,26.600,1.194329
1332,26.620,1.202975
1333,26.640,1.211658
1334,26.660,1.220027
1335,26.680,1.227731
1336,26.700,1.234439
1337,26.720,1.239859
1338,26.740,1.243757
1339,26.760,1.245971
1340,26.780,1.246419
1341,26.800,1.245106
1342,26.820,1.242122
1343,26.840,1.237637
1344,26.860,1.231892
1345,26.880,1.225181
1346,26.900,1.217834
1347,26.920,1.210197
1348,26.940,1.202614
1349,26.960,1.195399
1350,26.980,1.188828
1351,27.000,1.183116
1352,27.020,1.178408
1353,27.040,1.174773
1354,27.060,1.172204
1355,27.080,1.170621
1356,27.100,1.169877
1357,27.120,1.169778
1358,27.140,1.170092
1359,27.160,1.170572
1360,27.180,1.170975
1361,27.200,1.171080
1362,27.220,1.170707
1363,27.240,1.169730
1364,27.260,1.168088
1365,27.280,1.165791
1366,27.300,1.162924
1367,27.320,1.159634
1368,27.340,1.156132
1369,27.360,1.152671
1370,27.380,1.149532
1371,27.400,1.147009
1372,27.420,1.145380
1373,27.440,1.144897
1374,27.460,1.145759
1375,27.480,1.148103
1376,27.500,1.151992
1377,27.520,1.157405
1378,27.540,1.164238
1379,27.560,1.172308
1380,27.580,1.181362
1381,27.600,1.191087
1382,27.620,1.201134
1383,27.640,1.211132
1384,27.660,1.220710
1385,27.680,1.229520
1386,27.700,1.237255
1387,27.720,1.243667
1388,27.740,1.248581
1389,27.760,1.251900
1390,27.780,1.253612
1391,27.800,1.253791
1392,27.820,1.252582
1393,27.840,1.250197
1394,27.860,1.246897
1395,27.880,1.242971
1396,27.900,1.238722
1397,27.920,1.234442
1398,27.940,1.230393
1399,27.960,1.226792
1400,27.980,1.223798
1401,28.000,1.221501
1402,28.020,1.219918
1403,28.040,1.218994
1404,28.060,1.218609
1405,28.080,1.218589
1406,28.100,1.218717
1407,28.120,1.218754
1408,28.140,1.218456
1409,28.160,1.217597
1410,28.180,1.215981
1411,28.200,1.213467
1412,28.220,1.209974
1413,28.240,1.205493
1414,28.260,1.200094
1415,28.280,1.193920
1416,28.300,1.187182
1417,28.320,1.180148
1418,28.340,1.173131
1419,28.360,1.166463
1420,28.380,1.160483
1421,28.400,1.155511
1422,28.420,1.151831
1423,28.440,1.149671
1424,28.460,1.149190
1425,28.480,1.150464
1426,28.500,1.153488
1427,28.520,1.158167
1428,28.540,1.164326
1429,28.560,1.171722
1430,28.580,1.180053
1431,28.600,1.188978
1432,28.620,1.198140
1433,28.640,1.207182
1434,28.660,1.215773
1435,28.680,1.223622
1436,28.700,1.230497
1437,28.720,1.236234
1438,28.740,1.240750
1439,28.760,1.244037
1440,28.780,1.246168
1441,28.800,1.247279
1442,28.820,1.247565
1443,28.840,1.247260
1444,28.860,1.246618
1445,28.880,1.245895
1446,28.900,1.245331
1447,28.920,1.245126
1448,28.940,1.245432
1449,28.960,1.246337
1450,28.980,1.247859
1451,29.000,1.249946
1452,29.020,1.252475
1453,29.040,1.255266
1454,29.060,1.258088
1455,29.080,1.260680
1456,29.100,1.262766
1457,29.120,1.264081
1458,29.140,1.264381
1459,29.160,1.263470
1460,29.180,1.261212
1461,29.200,1.257543
1462,29.220,1.252477
1463,29.240,1.246113
1464,29.260,1.238624
1465,29.280,1.230258
1466,29.300,1.221319
1467,29.320,1.212151
1468,29.340,1.203121
1469,29.360,1.194597
1470,29.380,1.186925
1471,29.400,1.180414
1472,29.420,1.175311
1473,29.440,1.171795
1474,29.460,1.169963
1475,29.480,1.169827
1476,29.500,1.171312
1477,29.520,1.174270
1478,29.540,1.178480
1479,29.560,1.183672
1480,29.580,1.189543
1481,29.600,1.195772
1482,29.620,1.202049
1483,29.640,1.208086
1484,29.660,1.213642
1485,29.680,1.218531
1486,29.700,1.222637
1487,29.720,1.225918
1488,29.740,1.228403
1489,29.760,1.230193
1490,29.780,1.231445
1491,29.800,1.232363
1492,29.820,1.233179
1493,29.840,1.234133
1494,29.860,1.235457
1495,29.880,1.237353
1496,29.900,1.239976
1497,29.920,1.243424
1498,29.940,1.247724
1499,29.960,1.252830
1500,29.980,1.258621
1501,30.000,1.264909
