Record_ID,RetentionTime_min,RI_mV
1247,24.920,1.123944
1248,24.940,1.129646
1249,24.960,1.134063
1250,24.980,1.137186
1251,25.000,1.139080
1252,25.020,1.139883
1253,25.040,1.139785
1254,25.060,1.139022
1255,25.080,1.137850
1256,25.100,1.136533
1257,25.120,1.135318
1258,25.140,1.134420
1259,25.160,1.134006
1260,25.180,1.134183
1261,25.200,1.134988
1262,25.220,1.136391
1263,25.240,1.138289
1264,25.260,1.140520
1265,25.280,1.142871
1266,25.300,1.145094
1267,25.320,1.146923
1268,25.340,1.148095
1269,25.360,1.148366
1270,25.380,1.147533
1271,25.400,1.145447
1272,25.420,1.142029
1273,25.440,1.137273
1274,25.460,1.131255
1275,25.480,1.124126
1276,25.500,1.116112
1277,25.520,1.107493
1278,25.540,1.098597
1279,25.560,1.089778
1280,25.580,1.081394
1281,25.600,1.073789
1282,25.620,1.067273
1283,25.640,1.062103
1284,25.660,1.058469
1285,25.680,1.056484
1286,25.700,1.056179
1287,25.720,1.057501
1288,25.740,1.060318
1289,25.760,1.064430
1290,25.780,1.069580
1291,25.800,1.075473
1292,25.820,1.081794
1293,25.840,1.088229
1294,25.860,1.094486
1295,25.880,1.100306
1296,25.900,1.105490
1297,25.920,1.109898
1298,25.940,1.113464
1299,25.960,1.116196
1300,25.980,1.118171
1301,26.000,1.119528
1302,26.020,1.120457
1303,26.040,1.121181
1304,26.060,1.121941
1305,26.080,1.122975
1306,26.100,1.124498
1307,26.120,1.126688
1308,26.140,1.129669
1309,26.160,1.133499
1310,26.180,1.138165
1311,26.200,1.143582
1312,26.220,1.149592
1313,26.240,1.155977
1314,26.260,1.162469
1315,26.280,1.168766
1316,26.300,1.174551
1317,26.320,1.179512
1318,26.340,1.183363
1319,26.360,1.185858
1320,26.380,1.186814
1321,26.400,1.186119
1322,26.420,1.183741
1323,26.440,1.179732
1324,26.460,1.174227
1325,26.480,1.167434
1326,26.500,1.159626
1327,26.520,1.151122
1328,26.540,1.142273
1329,26.560,1.133437
1330,26.580,1.124962
1331,26.600,1.117165
1332,26.620,1.110314
1333,26.640,1.104614
1334,26.660,1.100198
1335,26.680,1.097120
1336,26.700,1.095354
1337,26.720,1.094801
1338,26.740,1.095297
1339,26.760,1.096627
1340,26.780,1.098541
1341,26.800,1.100774
1342,26.820,1.103062
1343,26.840,1.105167
1344,26.860,1.106889
1345,26.880,1.108080
1346,26.900,1.108658
1347,26.920,1.108612
1348,26.940,1.107999
1349,26.960,1.106943
1350,26.980,1.105626
1351,27.000,1.104274
1352,27.020,1.103141
1353,27.040,1.102491
1354,27.060,1.102577
1355,27.080,1.103626
1356,27.100,1.105816
1357,27.120,1.109264
1358,27.140,1.114019
1359,27.160,1.120049
1360,27.180,1.127244
1361,27.200,1.135421
1362,27.220,1.144328
1363,27.240,1.153663
1364,27.260,1.163087
1365,27.280,1.172242
1366,27.300,1.180777
1367,27.320,1.188363
1368,27.340,1.194713
1369,27.360,1.199601
1370,27.380,1.202873
1371,27.400,1.204455
1372,27.420,1.204356
1373,27.440,1.202669
1374,27.460,1.199561
1375,27.480,1.195263
1376,27.500,1.190055
1377,27.520,1.184248
1378,27.540,1.178163
1379,27.560,1.172110
1380,27.580,1.166375
1381,27.600,1.161194
1382,27.620,1.156748
1383,27.640,1.153146
1384,27.660,1.150425
1385,27.680,1.148550
1386,27.700,1.147418
1387,27.720,1.146866
1388,27.740,1.146690
1389,27.760,1.146656
1390,27.780,1.146523
1391,27.800,1.146059
1392,27.820,1.145062
1393,27.840,1.143374
1394,27.860,1.140897
1395,27.880,1.137600
1396,27.900,1.133524
1397,27.920,1.128783
1398,27.940,1.123559
1399,27.960,1.118089
1400,27.980,1.112654
1401,28.000,1.107560
1402,28.020,1.103121
1403,28.040,1.099634
1404,28.060,1.097367
1405,28.080,1.096536
1406,28.100,1.097289
1407,28.120,1.099701
1408,28.140,1.103764
1409,28.160,1.109385
1410,28.180,1.116394
1411,28.200,1.124549
1412,28.220,1.133554
1413,28.240,1.143070
1414,28.260,1.152739
1415,28.280,1.162203
1416,28.300,1.171124
1417,28.320,1.179205
1418,28.340,1.186202
1419,28.360,1.191941
1420,28.380,1.196324
1421,28.400,1.199334
1422,28.420,1.201030
1423,28.440,1.201543
1424,28.460,1.201064
1425,28.480,1.199829
1426,28.500,1.198100
1427,28.520,1.196147
1428,28.540,1.194230
1429,28.560,1.192577
1430,28.580,1.191370
1431,28.600,1.190735
1432,28.620,1.190728
1433,28.640,1.191336
1434,28.660,1.192476
1435,28.680,1.194002
1436,28.700,1.195715
1437,28.720,1.197378
1438,28.740,1.198735
1439,28.760,1.199527
1440,28.780,1.199513
1441,28.800,1.198488
1442,28.820,1.196301
1443,28.840,1.192864
1444,28.860,1.188164
1445,28.880,1.182267
1446,28.900,1.175317
1447,28.920,1.167525
1448,28.940,1.159168
1449,28.960,1.150564
1450,28.980,1.142061
1451,29.000,1.134013
1452,29.020,1.126763
1453,29.040,1.120620
1454,29.060,1.115844
1455,29.080,1.112627
1456,29.100,1.111085
1457,29.120,1.111252
1458,29.140,1.113079
1459,29.160,1.116434
1460,29.180,1.121117
1461,29.200,1.126870
1462,29.220,1.133391
1463,29.240,1.140361
1464,29.260,1.147454
1465,29.280,1.154366
1466,29.300,1.160826
1467,29.320,1.166617
1468,29.340,1.171587
1469,29.360,1.175652
1470,29.380,1.178806
1471,29.400,1.181113
1472,29.420,1.182701
1473,29.440,1.183752
1474,29.460,1.184486
1475,29.480,1.185141
1476,29.500,1.185958
1477,29.520,1.187159
1478,29.540,1.188931
1479,29.560,1.191409
1480,29.580,1.194667
1481,29.600,1.198706
1482,29.620,1.203458
1483,29.640,1.208782
1484,29.660,1.214475
1485,29.680,1.220283
1486,29.700,1.225916
1487,29.720,1.231067
1488,29.740,1.235432
1489,29.760,1.238726
1490,29.780,1.240709
1491,29.800,1.241195
1492,29.820,1.240072
1493,29.840,1.237303
1494,29.860,1.232938
1495,29.880,1.227107
1496,29.900,1.220014
1497,29.920,1.211932
1498,29.940,1.203178
1499,29.960,1.194103
1500,29.980,1.185071
1501,30.000,1.176433
